,url_original,url,Adversarial_Attack,Family_Name,DGA_Attack,DGA_Attack_Binary,MaskDGA_Iteration,sub_model_benign_prob,substitute_model
6120,esusicuoq4q8.net,rcasizuvq4o8.net,Random_No model,,Random_No model,1,0,0.24885301,No model
6121,pnkfhaqukbikjzxpbzjmfdhmmr.net,8l-f9pqh5ibpozjpbw4uyd3mmx.net,Random_No model,,Random_No model,1,0,0.095206894,No model
6122,foreignsingle.net,52c1ig4sijgrw.net,Random_No model,,Random_No model,1,0,0.48558953,No model
6123,qng2yxkxg8s252gdyhmf3fa.ddns.net,nnb-jxtxg8s255kfyimf3f1.ddns.net,Random_No model,,Random_No model,1,0,0.38400847,No model
6124,childrenpartial.net,phhus7qnpart-a6.net,Random_No model,,Random_No model,1,0,0.990742,No model
6125,akmldmnkceoaefca.website,lkijdm2kqejoefca.website,Random_No model,,Random_No model,1,0,0.07500985,No model
6126,qsqtgbamhlwgftcyutqk.com,qs6mw-ae0ywlfvcyutqa.com,Random_No model,,Random_No model,1,0,0.28319535,No model
6127,rxeodpbpot.ddns.net,rgeduphpo5.ddns.net,Random_No model,,Random_No model,1,0,0.67225224,No model
6128,pubbgccmreyy.in,puln7ccqr5o1.in,Random_No model,,Random_No model,1,0,0.44096413,No model
6129,ykkfohfsrihh.net,ykkfohxsri-h.net,Random_No model,,Random_No model,1,0,0.8634217,No model
6130,rsflynopbkgrcduff.cc,rusl6nop3asrdmuff.cc,Random_No model,,Random_No model,1,0,0.51244986,No model
6131,bcjehigufex.net,b03yhiqufnx.net,Random_No model,,Random_No model,1,0,0.47721678,No model
6132,rwzzsy.net,fwzys-.net,Random_No model,,Random_No model,1,0,0.9201816,No model
6133,probablydifference.net,p67ba0hidijfdrence.net,Random_No model,,Random_No model,1,0,0.5195127,No model
6134,oksvrxugkghrjcmpn.com,okfr631fbfhr-bz3n.com,Random_No model,symmi,Random_No model,1,0,0.9845434,No model
6135,mrc8qd3p1v7fa0ubcja.ddns.net,mrhpqd3p1v75tvohxja.ddns.net,Random_No model,,Random_No model,1,0,0.068831764,No model
6136,fearwild.net,fesbw4l5.net,Random_No model,,Random_No model,1,0,0.70357597,No model
6137,osplrlclrusdi.kz,psk1r46mlujd9.kz,Random_No model,,Random_No model,1,0,0.6177834,No model
6138,i2g47rc4y6745bepwxc.ddns.net,q2rcarckgk5cobepw52.ddns.net,Random_No model,,Random_No model,1,0,0.5091027,No model
6139,kieoggfgo.in,kieo1nfnk.in,Random_No model,,Random_No model,1,0,0.72773033,No model
6140,ruqiyadyr.com,yaqoycd-r.com,Random_No model,,Random_No model,1,0,0.95881706,No model
6141,theirhurry.net,3d1ix8jc8r.net,Random_No model,,Random_No model,1,0,0.71177727,No model
6142,ddkkocknbcaedaco.co.uk,dqmrick5dc1qddoe.co.uk,Random_No model,,Random_No model,1,0,0.25547996,No model
6143,kxbbkpiqajruncrody.us,9sbbkpuqbjzunprcd7.us,Random_No model,,Random_No model,1,0,0.19771089,No model
6144,ywokwuyygqsgwyuw.org,twakwuvy1zs6jffv.org,Random_No model,,Random_No model,1,0,0.05866001,No model
6145,qdhtnqhqgnvuskmrg.pw,q5htn1zqyevuf1mrg.pw,Random_No model,,Random_No model,1,0,0.049921174,No model
6146,yfezikfuqwkvvbd.net,vfe6ikfcqwhu3lh.net,Random_No model,,Random_No model,1,0,0.11573978,No model
6147,wmwykplgh.sx,otwykkpby.sx,Random_No model,,Random_No model,1,0,0.4415955,No model
6148,vcheamvcpukpztibzdpvdin.biz,v3v2dmv19ckvmttigdpvdin.biz,Random_No model,,Random_No model,1,0,0.29041758,No model
6149,ybtump1mru1trq2izrewxb2gz.com,ybtumc1mru1trq2iz253fbigz.com,Random_No model,,Random_No model,1,0,0.19625717,No model
6150,tmxxith.ru,tmxxidt.ru,Random_No model,,Random_No model,1,0,0.74058086,No model
6151,oawq42saw2wy.top,oaw-42sawkwx.top,Random_No model,proslikefan,Random_No model,1,0,0.973571,No model
6152,pyrkbav.net,7hckbav.net,Random_No model,,Random_No model,1,0,0.85312563,No model
6153,qomga0e8q06o.top,qdg8jkw8fmir.top,Random_No model,,Random_No model,1,0,0.14194798,No model
6154,sdyvs41fu4mhqxktilg.ddns.net,bdevk7kfy4m-qq4lf8u.ddns.net,Random_No model,,Random_No model,1,0,0.6339084,No model
6155,7r5bchk0ihelu2avwjedktq.ddns.net,7r5begk6ihelutaiijecatq.ddns.net,Random_No model,,Random_No model,1,0,0.40315396,No model
6156,vurheenywwcsarxma.cc,1ui8jmuywwcqwrx3a.cc,Random_No model,suppobox,Random_No model,1,0,0.06334372,No model
6157,laawxqgsdlgldph.net,44a526gsdzg35pl.net,Random_No model,,Random_No model,1,0,0.5875886,No model
6158,idngdpbbsuktntvup.net,iungdabbet5vntvup.net,Random_No model,,Random_No model,1,0,0.33006015,No model
6159,xzgyzcufpgumycbpeyevg.org,xz9u-gucpg5zsxbphyevg.org,Random_No model,,Random_No model,1,0,0.44003505,No model
6160,uf5bexcn70upyxi.ddns.net,-f5beg5n7n0py7i.ddns.net,Random_No model,,Random_No model,1,0,0.9262537,No model
6161,uoysssycgeicmskm.org,uozss6yg6qicmsjb.org,Random_No model,,Random_No model,1,0,0.07377652,No model
6162,mxzjfcndgji61jpu2w0h9voyu.com,mxzuf8btsjbt1jpu2v03gumyu.com,Random_No model,,Random_No model,1,0,0.070793554,No model
6163,mretcmtepix.ddns.net,mrs5cntcp2d.ddns.net,Random_No model,,Random_No model,1,0,0.41074133,No model
6164,uiymnsd.net,uixmnbd.net,Random_No model,,Random_No model,1,0,0.5989352,No model
6165,olztfdfbkvtqlcwescjp.com,ll4nfoabkq2qscwz9c1p.com,Random_No model,qakbot,Random_No model,1,0,0.20304167,No model
6166,kdakgrc.se,kdaxgrc.se,Random_No model,qakbot,Random_No model,1,0,0.6686697,No model
6167,machineelectricity.net,1vr5huqelyctri3i-y.net,Random_No model,,Random_No model,1,0,0.94822884,No model
6168,y8qoycuo6gu8.top,68q82csongu8.top,Random_No model,,Random_No model,1,0,0.33820754,No model
6169,faxobhcihizvlqtcba.org,vaxxbhdihizv4q14bd.org,Random_No model,,Random_No model,1,0,0.07012814,No model
6170,nrorardbentherocknphi.com,nr-nasdb00m9erocknp-i.com,Random_No model,newgoz,Random_No model,1,0,0.988308,No model
6171,gzoviqtktg.com,gzomjqtk1g.com,Random_No model,,Random_No model,1,0,0.2766282,No model
6172,erritvzreuj.org,ebxomvzreuj.org,Random_No model,,Random_No model,1,0,0.18340959,No model
6173,fsvlmstpz.net,fstlfs-pz.net,Random_No model,necurs,Random_No model,1,0,0.99125296,No model
6174,dbhrvgmwplwlgxmul.pw,wjh0noc8pldlgxv0e.pw,Random_No model,,Random_No model,1,0,0.09483861,No model
6175,ydxeazyncduhnkhpj.net,3dcb7aqnkd3a-khp1.net,Random_No model,,Random_No model,1,0,0.9813461,No model
6176,smokechance.net,yw1dadhanzn.net,Random_No model,,Random_No model,1,0,0.55462664,No model
6177,srxyyejyghqznqdzq.net,s3xyyejnghuzpqd-q.net,Random_No model,newgoz,Random_No model,1,0,0.197483,No model
6178,uhqxijulqbed.org,uhqxijd7zbvd.org,Random_No model,,Random_No model,1,0,0.16288741,No model
6179,xwlrxh.eu,xulrx0.eu,Random_No model,,Random_No model,1,0,0.62544906,No model
6180,learncolor.net,lxw9q2olfr.net,Random_No model,,Random_No model,1,0,0.36688158,No model
6181,dxxmpivhlbngyrilbsuk.com,dg4mpivhlinlc8i-qslk.com,Random_No model,,Random_No model,1,0,0.90574634,No model
6182,ygugu8qkuo6s.org,uruoucqiui08.org,Random_No model,,Random_No model,1,0,0.38496673,No model
6183,beffcfakdcfmbddd.net,4r672pu2dn-0bepc.net,Random_No model,,Random_No model,1,0,0.9711835,No model
6184,oacqardbentherocknphi.com,o-c7drdb8pmhewn858phi.com,Random_No model,,Random_No model,1,0,0.25674787,No model
6185,iomplxfucitll.net,iompk3fuci3lz.net,Random_No model,,Random_No model,1,0,0.7964034,No model
6186,zbxnzppaif.com,ubvnzpuaik.com,Random_No model,,Random_No model,1,0,0.40381077,No model
6187,1ocgp2r1aqdzto1tobaom1fgbjhk.org,f3xgp8r10qd7to1t8baom1fgbjhv.org,Random_No model,ranbyus,Random_No model,1,0,0.09182169,No model
6188,rdhovsohb.info,rth5-hohb.info,Random_No model,,Random_No model,1,0,0.99650997,No model
6189,vohywdujffsy.xyz,votyjdutffsy.xyz,Random_No model,,Random_No model,1,0,0.2704466,No model
6190,akwqebamevshhdtvj.cc,akwdimamo0shhdtlc.cc,Random_No model,,Random_No model,1,0,0.2882461,No model
6191,aukokuyiogay.com,aunwkuyioga3.com,Random_No model,,Random_No model,1,0,0.53604394,No model
6192,epemppcpemc.ddns.net,wl9gpgc30m9.ddns.net,Random_No model,,Random_No model,1,0,0.7664653,No model
6193,oudoaihvjehjfsege.net,iudoa7hxs998fs4ge.net,Random_No model,,Random_No model,1,0,0.8143057,No model
6194,nvacthxmsqqcgthjj.in,tva4pjibs7q3gth-e.in,Random_No model,,Random_No model,1,0,0.9058789,No model
6195,fbbammboofoncaoe.cc,4bbamvb9fe6nceye.cc,Random_No model,,Random_No model,1,0,0.58859694,No model
6196,gfskuyrgb.eu,gtsxq4rpb.eu,Random_No model,dircrypt,Random_No model,1,0,0.33790585,No model
6197,wzctwwmmiqm.info,wzntwitaiqm.info,Random_No model,,Random_No model,1,0,0.42718577,No model
6198,nbtkgqgexwxpvhcyswjfbafqhsgxg.ru,m9tiwv69x42zvhcyswjibafq7agxo.ru,Random_No model,,Random_No model,1,0,0.04804677,No model
6199,yyetifqtsnpg.ru,yye5if1tsnpg.ru,Random_No model,,Random_No model,1,0,0.50514907,No model
6200,buwpipstyeqiesdmd.com,wf5pipstyeiliodmq.com,Random_No model,,Random_No model,1,0,0.48716527,No model
6201,ubllxoaqyw.se,u5llxoaqyw.se,Random_No model,,Random_No model,1,0,0.25950265,No model
6202,yayqciiymsmweiui.org,eahqcixyiumw9i9i.org,Random_No model,,Random_No model,1,0,0.62555504,No model
6203,cgwyzljacfhfufuek.net,cewyrjjccfhfu6wei.net,Random_No model,,Random_No model,1,0,0.06457144,No model
6204,umsokntxrnd.com,uosokn1xfwd.com,Random_No model,,Random_No model,1,0,0.45458505,No model
6205,vkqresyzqp.com,v8qr8fyjxp.com,Random_No model,,Random_No model,1,0,0.17193708,No model
6206,bihbukqjhktrhvivk.net,uih13k6jhst6c0nv6.net,Random_No model,,Random_No model,1,0,0.2780189,No model
6207,cbobfcbnckamdeff.online,cpobfcb5ekamg8vh.online,Random_No model,proslikefan,Random_No model,1,0,0.35367635,No model
6208,soxtopasxp.ddns.net,soxkopwmxy.ddns.net,Random_No model,,Random_No model,1,0,0.4821866,No model
6209,lvpfardbentherocknphi.com,lzx--rdeenthe7o6znahi.com,Random_No model,,Random_No model,1,0,0.9828839,No model
6210,dadkdmmeommdeaeb.com,da5kdxmeqemqeavb.com,Random_No model,,Random_No model,1,0,0.07241509,No model
6211,ekuqardbentherocknphi.com,evu4gvdbexoheroskndzi.com,Random_No model,,Random_No model,1,0,0.11842273,No model
6212,eravkvatvxka.info,exav6uxtfxks.info,Random_No model,,Random_No model,1,0,0.17717908,No model
6213,abuxyfgbhwpc.info,iauxheg-hw7e.info,Random_No model,,Random_No model,1,0,0.99129677,No model
6214,ygjcaoqtsrwztmpfw.net,ygjczo1thz5vt2p-w.net,Random_No model,,Random_No model,1,0,0.7772517,No model
6215,lbiuwilplg.com,lhmrw-lqlg.com,Random_No model,,Random_No model,1,0,0.8715068,No model
6216,12bn0lung0ns21nncceo15ypve.biz,1qdn0lung0nst1nncaeo1eypze.biz,Random_No model,,Random_No model,1,0,0.15397358,No model
6217,obdpfua.net,ohdpfua.net,Random_No model,,Random_No model,1,0,0.7519661,No model
6218,jnibucpqkdinfeqglbemdyaegq.com,odf8ucp1mdiueeq2lg4adyaegq.com,Random_No model,,Random_No model,1,0,0.10683442,No model
6219,aszazuy.net,7swxz0y.net,Random_No model,,Random_No model,1,0,0.6891191,No model
6220,crmzrmmjxjogi.info,cemwcmmjxnog1.info,Random_No model,,Random_No model,1,0,0.3417127,No model
6221,bdjbpwfs.info,8d0bewj-.info,Random_No model,,Random_No model,1,0,0.86483675,No model
6222,ceeetmmcecd.ddns.net,c8eezmmceyd.ddns.net,Random_No model,,Random_No model,1,0,0.26151165,No model
6223,iyjjrityhifiteamscengo.com,icja7ik8pi20teamscyngn.com,Random_No model,,Random_No model,1,0,0.3072571,No model
6224,bnxmfqvejrnwonrdcguoyn.net,bnokrqvejrviowvlpguodm.net,Random_No model,,Random_No model,1,0,0.106635705,No model
6225,o7ayyy5wzyejmcjcn11g75o8p.org,m7ao9f5ezyejec4cn1pg75o47.org,Random_No model,,Random_No model,1,0,0.71588457,No model
6226,yourtold.net,yourtoyd.net,Random_No model,,Random_No model,1,0,0.8316331,No model
6227,xscrynq.nf,fscry6z.nf,Random_No model,suppobox,Random_No model,1,0,0.731296,No model
6228,dmfnuypwkdxkibzbqxrdu.info,d9fn-ypwkcx4ibzbhxqdo.info,Random_No model,,Random_No model,1,0,0.34114894,No model
6229,pfvhrityhifiteamscengo.com,rfvhrql9hifdteazy3engo.com,Random_No model,padcrypt,Random_No model,1,0,0.5108345,No model
6230,mbkladebbkofeabc.org,mbwlaeebb7of4kbz.org,Random_No model,,Random_No model,1,0,0.354371,No model
6231,jracjbgyvaimuucnzvwynx.com,jvarysozraimcocnzsjyk5.com,Random_No model,,Random_No model,1,0,0.10933091,No model
6232,soqgwimaoumwkayq.org,soquwimahu-gkauq.org,Random_No model,,Random_No model,1,0,0.9712819,No model
6233,bfkofdcoemmddcla.co,bh97fd6aermd704a.co,Random_No model,,Random_No model,1,0,0.7008888,No model
6234,weakthirteen.net,wealr6br-8e3.net,Random_No model,,Random_No model,1,0,0.9961845,No model
6235,vfpawtayqslkgyjxl.net,v6pbgta6qslzayixl.net,Random_No model,proslikefan,Random_No model,1,0,0.065525524,No model
6236,jelolovdv.info,je6orhv-m.info,Random_No model,,Random_No model,1,0,0.97104186,No model
6237,uaamcvgswqbriinyh.cc,umm1cvgs9qjri6nkm.cc,Random_No model,,Random_No model,1,0,0.112756655,No model
6238,iryukbzgygiro.net,drrubu2omgkd4.net,Random_No model,,Random_No model,1,0,0.4966217,No model
6239,njekmmxps.net,nnlzmmopb.net,Random_No model,,Random_No model,1,0,0.4520156,No model
6240,pvwsqkfxijmvtcmnwcpffqjvvcuhy.ru,p1fzik1j6j1vtcynqcp2fwk2pnux4.ru,Random_No model,,Random_No model,1,0,0.020598544,No model
6241,tasbdmxlgy.eu,tashdf8lhy.eu,Random_No model,,Random_No model,1,0,0.55145687,No model
6242,doran.eu,hz5an.eu,Random_No model,ramdo,Random_No model,1,0,0.9648977,No model
6243,omw20q4eky8e.net,omwqoqsek-px.net,Random_No model,,Random_No model,1,0,0.9142078,No model
6244,monthwash.net,xvkdhs4vh.net,Random_No model,,Random_No model,1,0,0.31072506,No model
6245,pesisebepemrpsrb.ddns.net,6zsxsetfp2mrxsrb.ddns.net,Random_No model,,Random_No model,1,0,0.07208185,No model
6246,oldrrlcearqfnhustmf.com,4ld0elceaeqyne-5uyy.com,Random_No model,,Random_No model,1,0,0.95934546,No model
6247,dmtslvjplop.org,xo4slvjzlos.org,Random_No model,qakbot,Random_No model,1,0,0.41752648,No model
6248,8ysqoy06wqg6.org,2ytqoz06wqys.org,Random_No model,,Random_No model,1,0,0.14778157,No model
6249,uwm4isqc6gu8.net,uwc9bcdcvsu8.net,Random_No model,,Random_No model,1,0,0.3065653,No model
6250,raavhekwtcrmopcpc.net,raagl44wtcrae4chu.net,Random_No model,,Random_No model,1,0,0.42828798,No model
6251,rgcdrt.net,8gcxrt.net,Random_No model,,Random_No model,1,0,0.67375994,No model
6252,yomisaegskwhcohhh.su,06risaeg9kb75wh8l.su,Random_No model,,Random_No model,1,0,0.40770847,No model
6253,pstcmsacor.ddns.net,bstc6ia123.ddns.net,Random_No model,,Random_No model,1,0,0.866509,No model
6254,nlwvardbentherocknphi.com,nl1va6gyexthepqcqnqhl.com,Random_No model,,Random_No model,1,0,0.075269744,No model
6255,egreuvlanglkhq.ru,egreuh99l8lkuq.ru,Random_No model,newgoz,Random_No model,1,0,0.8375426,No model
6256,4yci82c28a0a.top,-3ci8g9c8a09.top,Random_No model,,Random_No model,1,0,0.99880517,No model
6257,feookcauawaldbpts.tw,6b7okhauah74dvpt3.tw,Random_No model,,Random_No model,1,0,0.32916594,No model
6258,cjddgqfhqppyjqskr.net,cfpdg-fktpzsjixk6.net,Random_No model,,Random_No model,1,0,0.95910233,No model
6259,gmeowicygaswuiay.org,8muowicg5921u4hp.org,Random_No model,,Random_No model,1,0,0.7906687,No model
6260,cfbbcbcmfdlecacd.cc,cqdmdpcmsdlecvud.cc,Random_No model,,Random_No model,1,0,0.13812536,No model
6261,qlgwufpcxxynaloln.me,dlawuiodxlyn5bov3.me,Random_No model,,Random_No model,1,0,0.19838478,No model
6262,pqkgjpplpyungqdlm.me,pq6plfpf137gj7dlm.me,Random_No model,,Random_No model,1,0,0.16936043,No model
6263,cehjrcepjsytrcgavkgymfnbrghizd.com,lexjx1eug7rrrpg5vm8r7fnd-chjzz.com,Random_No model,,Random_No model,1,0,0.82249707,No model
6264,tbaruccfxc.com,tparuccxml.com,Random_No model,,Random_No model,1,0,0.478202,No model
6265,cehprsgsuyy.com,oej4oalsuy5.com,Random_No model,,Random_No model,1,0,0.5014618,No model
6266,ykoltxssdsfqgllpd.net,yvolj8sosszkglhgd.net,Random_No model,,Random_No model,1,0,0.07281949,No model
6267,ratmfybafbibtkfpe.net,rat4--yu5pubtkrpe.net,Random_No model,,Random_No model,1,0,0.9997975,No model
6268,86ut4y15ajzb6ukx1pb1uyopja.biz,v6u54k153j7xbuki15bmjmupja.biz,Random_No model,,Random_No model,1,0,0.20600894,No model
6269,diskljfmpjeygmvcltkfmdovqk.org,9islo3xme-en2mmc7kkheyo-1z.org,Random_No model,,Random_No model,1,0,0.9995357,No model
6270,sbjjdgssjyhn.in,svbjd02sjshx.in,Random_No model,,Random_No model,1,0,0.12799355,No model
6271,eiptrityhifiteamscengo.com,iiayrlcyhwfwteamsce7fo.com,Random_No model,,Random_No model,1,0,0.2015955,No model
6272,icuwur1rwmvf5rs1h2k1bci34w.net,-cff3r1rwmvk6ys0h2b1gcj34w.net,Random_No model,,Random_No model,1,0,0.28478923,No model
6273,wekqcegmwms2.top,wikqceglh8oi.top,Random_No model,necurs,Random_No model,1,0,0.18302816,No model
6274,knjuyahxdereocvng.pw,fotxy91xu4reoc9nu.pw,Random_No model,padcrypt,Random_No model,1,0,0.5724434,No model
6275,igtpardbentherocknphi.com,qgt87adye2tperz4mnphe.com,Random_No model,,Random_No model,1,0,0.30994365,No model
6276,leastback.net,ll5p6b7ab.net,Random_No model,,Random_No model,1,0,0.75246674,No model
6277,tonilcjihqje.ru,ton-lcj4uqve.ru,Random_No model,newgoz,Random_No model,1,0,0.9846674,No model
6278,dhlxfweeqbn.net,fllx1hev5e3.net,Random_No model,,Random_No model,1,0,0.4491632,No model
6279,ttzezg.org,ptzkjg.org,Random_No model,,Random_No model,1,0,0.6499761,No model
6280,dhuzrityhifiteamscengo.com,dnupgqvqshfnteam3cedgo.com,Random_No model,,Random_No model,1,0,0.27705094,No model
6281,1o1dwqweimafg1t1k7ag112vv4j.com,1w12wiwe8m-zw191u7a2-17vv4m.com,Random_No model,,Random_No model,1,0,0.9992009,No model
6282,nhswrityhifiteamscengo.com,u-jwfi0ckekloeafscem2o.com,Random_No model,,Random_No model,1,0,0.5966088,No model
6283,sjkjenkbwjep12s.ddns.net,o-jveekbwmepm0s.ddns.net,Random_No model,,Random_No model,1,0,0.8395123,No model
6284,vpdnprprdvrdnnp.com,cppnpzpzdvivnnp.com,Random_No model,,Random_No model,1,0,0.11660134,No model
6285,yourslept.net,yjuobptrj.net,Random_No model,,Random_No model,1,0,0.4222486,No model
6286,qtyhrgzhgelwdwszq.net,-d8trgzegecwdw2av.net,Random_No model,murofet,Random_No model,1,0,0.7343109,No model
6287,mcwmoyacieogksma.org,mvwgzqzti4o-k1ma.org,Random_No model,,Random_No model,1,0,0.97187954,No model
6288,jhvnrscedwnkippmayvpb.eu,jhgnosx2zwnki46q79dsb.eu,Random_No model,,Random_No model,1,0,0.11968809,No model
6289,nmxizjqezo.net,n0xhzfq3zw.net,Random_No model,,Random_No model,1,0,0.28032762,No model
6290,y8wp7jexqpo6ono.ddns.net,y8wv7tnqoio6oco.ddns.net,Random_No model,,Random_No model,1,0,0.08115368,No model
6291,glptevqrxynr.com,glutevmbxynr.com,Random_No model,,Random_No model,1,0,0.2991184,No model
6292,8icewmoe4y0u.org,8i5ermo54y0p.org,Random_No model,,Random_No model,1,0,0.7122704,No model
6293,pctscmxcpttmc.ddns.net,a5gackk-p5e9c.ddns.net,Random_No model,,Random_No model,1,0,0.99884987,No model
6294,zeoqezryrtbpfxalc.net,z2o4earyrmbplxaxc.net,Random_No model,,Random_No model,1,0,0.09707409,No model
6295,uouaoecmkcocsekc.org,esjumkmupqog2hkc.org,Random_No model,,Random_No model,1,0,0.0728352,No model
6296,pomzmxasrbbpvjudzb.com,po9zsxas9bqpvj4dgb.com,Random_No model,,Random_No model,1,0,0.13970877,No model
6297,xxttrdhpkvdg.com,oxt8fdzrbv7g.com,Random_No model,,Random_No model,1,0,0.21625105,No model
6298,kxdulltsvu.com,ondpflwsv-.com,Random_No model,,Random_No model,1,0,0.7308425,No model
6299,woaeigybvckbtbfji.in,uat95gybvjybtb3ji.in,Random_No model,,Random_No model,1,0,0.36784142,No model
6300,nfvqhyvfic.com,nn1qwlvfic.com,Random_No model,symmi,Random_No model,1,0,0.43787363,No model
6301,ftnnznvqazertyl.com,lknkz7vqd9bs7yp.com,Random_No model,,Random_No model,1,0,0.18206204,No model
6302,ykluczdyqafoegfnsm.com,yn-2ch7ywafoqzfnsp.com,Random_No model,,Random_No model,1,0,0.77350545,No model
6303,gbgywlyfpjcas.de,zbn4wlpdpecar.de,Random_No model,,Random_No model,1,0,0.31926504,No model
6304,tvhxxnihikve.ru,nxhoinihi3f4.ru,Random_No model,,Random_No model,1,0,0.8604172,No model
6305,q6lz3a1ny549m31vqf11vr2e89.org,31lz37vuhx49mj1vuf11vf2ecg.org,Random_No model,,Random_No model,1,0,0.07010878,No model
6306,meiteirirmriss.ddns.net,weiteqrirv3jl1.ddns.net,Random_No model,,Random_No model,1,0,0.3516569,No model
6307,gainwild.net,lai6wild.net,Random_No model,,Random_No model,1,0,0.6963927,No model
6308,omngrglbaayhbqemd.net,dbvprgld7ayhbqeoq.net,Random_No model,,Random_No model,1,0,0.11602721,No model
6309,uro8oh1jk2747bw.ddns.net,zroijh1j2ui0ajw.ddns.net,Random_No model,,Random_No model,1,0,0.092757605,No model
6310,xpobrhlighb.org,x4oa6z7ighb.org,Random_No model,,Random_No model,1,0,0.4393519,No model
6311,1tk6qqnd8sie7loxeo3cpbor0.org,cxfqqqnd7si576es0hospbo30.org,Random_No model,,Random_No model,1,0,0.68469465,No model
6312,28ekmk68usug.top,q8fk0g69usug.top,Random_No model,,Random_No model,1,0,0.34958366,No model
6313,yzmwzsuqenq.info,6a8wzruq42e.info,Random_No model,,Random_No model,1,0,0.3705551,No model
6314,wwvqjrtmutqgtjtdm.net,0evqjztmuaqatjgdq.net,Random_No model,pykspa,Random_No model,1,0,0.04449327,No model
6315,hjdcardbentherocknphi.com,djdc2ddben5gbk-ckmph5.com,Random_No model,,Random_No model,1,0,0.9677115,No model
6316,kzlxsjtvstzhqhzswsweadaov.ru,gzlxsji19qzhqiy7w3ae2dabv.ru,Random_No model,suppobox,Random_No model,1,0,0.07646573,No model
6317,urkqixhzymsg.biz,urpsixhzy3eg.biz,Random_No model,,Random_No model,1,0,0.54828495,No model
6318,tmasedespcsopram.ddns.net,i9asedespsenv2rm.ddns.net,Random_No model,,Random_No model,1,0,0.78704333,No model
6319,zeewyoxxcxumozc.net,jn5qyqxxs2umo0r.net,Random_No model,,Random_No model,1,0,0.08744571,No model
6320,zlbnjveueo.com,ztbegv0qeo.com,Random_No model,,Random_No model,1,0,0.28064778,No model
6321,tkhkdbuejd.com,304kdbhjdd.com,Random_No model,,Random_No model,1,0,0.54499924,No model
6322,gahifozopacu.com,0ueigk7cke6u.com,Random_No model,,Random_No model,1,0,0.58050764,No model
6323,jypodgwvpm.com,jd2odgwvpx.com,Random_No model,pykspa,Random_No model,1,0,0.28917113,No model
6324,y4s2wvol5hmr143pa8u.ddns.net,cqi53mvlicmr1933g0u.ddns.net,Random_No model,,Random_No model,1,0,0.7010353,No model
